id,Movie Name,Language,IMDb Rating,Year of Release,Maturity Rating,Minutes
7129,Ghayal,Hindi,7.6,1990,18+,156.0
7130,Aasai,Tamil,7.6,1995,13+,145.0
7131,Black Box,English,6.2,2020,16+,100.0
7132,Kaadhal Parisu,Tamil,6.1,1987,All,149.0
7133,Aisa Yeh Jahaan,Hindi,6.6,2015,13+,126.0
7134,English,Malayalam,5.8,2013,All,116.0
7136,Bham Bolenath,Telugu,6.6,2015,13+,114.0
7137,Vodka Diaries,Hindi,5.6,2018,13+,108.0
7139,Fantastic Beasts and Where to Find Them,Hindi,7.3,2016,13+,132.0
7140,Freelancers,English,4.7,2020,13+,55.0
7141,Is Raat Ki Subah Nahin,Hindi,6.9,1996,18+,135.0
7142,American Pastoral,English,6.1,2016,18+,104.0
7144,Thirupathi,Kannada,6.3,2006,All,126.0
7146,Kidnap,English,5.9,2017,16+,94.0
7147,SkyBound,Tamil,4.7,2017,16+,81.0
7149,Charmurti,Bengali,7.1,1978,NR,118.0
7151,Dohchay,Telugu,5.9,2015,All,136.0
7152,The Captain,Hindi,6.2,2019,13+,106.0
7153,Saawariya,Hindi,5.2,2007,13+,137.0
7154,Kurmaiyan,Punjabi,5.6,2018,13+,140.0
7156,Neal n Nikki,Hindi,3.2,2005,13+,101.0
7157,Rathaavaram,Telugu,6.5,2017,13+,138.0
7158,Keralida Simha,Kannada,8.5,1981,NR,164.0
7159,Lalbaug Parel - Zali Mumbai Sonyachi,Marathi,7.2,2010,13+,146.0
7160,Theri,Tamil,7.1,2016,All,150.0
7161,Five Fingers,Malayalam,6.4,2005,NR,150.0
7162,Heeron Ka Chor,Hindi,3.4,1982,NR,133.0
7163,Annabelle Comes Home,Tamil,5.9,2019,18+,106.0
7164,Dombivali Fast,Marathi,8.1,2010,All,102.0
7165,Once More,Tamil,6.1,1997,All,160.0
7166,Superman Returns,Telugu,6.0,2006,All,154.0
7167,Harry Potter and the Half-Blood Prince,Hindi,7.6,2009,13+,153.0
7169,Goopy Bagha Phiray Elo,Bengali,7.8,1990,All,119.0
7170,Half Ticket,Marathi,7.9,2016,13+,111.0
7171,Egise Tarajuvvalu,Telugu,6.2,2017,All,95.0
7173,Tiger Zinda Hai,Hindi,5.9,2017,13+,158.0
7174,Kiriti O Kalo Bhromor,Bengali,6.3,2019,13+,128.0
7176,Dying of the Light,English,4.5,2014,18+,93.0
7177,Mosagallaku Mosagadu,Telugu,6.1,2015,13+,124.0
7179,Palasa 1978,Telugu,7.5,2020,18+,141.0
7180,Thittivasal,Tamil,7.1,2017,13+,107.0
7181,Carpool,English,5.0,1996,All,89.0
7182,NEURON,Kannada,3.3,2019,13+,130.0
7183,Grant St. Shaving Co.,English,6.4,2011,13+,15.0
7184,Kinnaripuzhayoram,Malayalam,6.8,1994,NR,123.0
7185,Picnic,Malayalam,7.1,1975,NR,140.0
7187,Amar Prem,Hindi,8.2,1972,All,145.0
7188,Heyy Babyy,Hindi,6.0,2007,NR,143.0
7190,Ranga Bou,Bengali,4.8,1999,NR,140.0
7191,The Bourne Identity,English,7.9,2002,13+,118.0
7192,Paisa Paisa,Marathi,6.3,2016,All,103.0
7194,Red Wine,Malayalam,5.3,2011,All,127.0
7195,Salt N Pepper,Malayalam,7.4,2011,All,115.0
7196,Yaraana,Hindi,4.7,1995,All,124.0
7198,Man of Steel (2013),English,7.0,2013,13+,142.0
7199,The Taking of Tiger Mountain,Tamil,6.4,2014,18+,137.0
7200,Kencho Khoondte Keute,Bengali,7.2,1993,NR,155.0
7201,Sunayana,Hindi,5.9,1979,NR,131.0
7202,Emerald Cities,English,6.2,1983,NR,90.0
7203,Raincoat,Hindi,7.6,2017,13+,117.0
7204,Bellary Naga,Kannada,7.1,2009,All,132.0
7206,The Professor,English,6.7,2019,18+,91.0
7208,The Lodge,Tamil,6.1,2020,18+,108.0
7209,Hotel California,Malayalam,6.2,2013,13+,136.0
7210,Annai Oru Aalayam,Tamil,7.0,1979,All,121.0
7211,Mon Niye,Bengali,6.8,2017,13+,140.0
7212,Alexander the Last,English,5.2,2009,18+,72.0
7213,Antariksham 9000KMPH,Telugu,6.0,2018,13+,139.0
7214,Sanam Teri Kasam,Hindi,7.4,2016,NR,153.0
7217,Aajcha Divas Majha,Marathi,7.7,2013,All,126.0
7218,Ghatkali,Bengali,6.6,2017,13+,117.0
7220,Suspiria,English,6.8,2018,18+,152.0
7221,Tubelight,Hindi,3.9,2017,All,130.0
7222,I Love You,Bengali,4.7,2017,13+,157.0
7223,Andala Rakshasi,Telugu,7.1,2012,13+,145.0
7224,Holy Angels,English,8.1,2020,13+,14.0
7225,Penguin (Telugu),Telugu,4.6,2020,18+,132.0
7227,Thalsamayam Oru Penkutty,Malayalam,3.8,2012,All,171.0
7228,Dirty,English,5.6,2005,18+,96.0
7229,The Dark Knight,Telugu,9.0,2008,13+,152.0
7232,ABHIMAAN,Bengali,6.2,2016,All,139.0
7233,Appa Ani Bappa,Marathi,7.5,2019,All,137.0
7234,Deiva Thirumagal,Tamil,8.1,2011,NR,159.0
7237,Nilkanth Master,Marathi,5.8,2015,All,114.0
7238,Allari Pilla,Telugu,6.9,1992,NR,134.0
7241,Anbe Anbe,Tamil,4.9,2003,All,140.0
7243,The Expendables,English,6.5,2010,18+,99.0
7244,Tumbbad,Hindi,8.3,2018,18+,104.0
7245,Tungabhadra,Telugu,5.8,2015,18+,120.0
7246,Bokya Satbande,Marathi,7.6,2009,All,125.0
7247,Heroes,Hindi,7.5,2008,NR,137.0
7250,Manikarnika: The Queen of Jhansi,Telugu,6.4,2019,16+,140.0
7252,Kanwarlal,Hindi,4.6,1988,13+,149.0
7253,Devaraya,Telugu,3.6,2012,13+,128.0
7254,The Landlord,Malayalam,5.4,2017,16+,86.0
7255,Wild Things 2,Hindi,4.6,2004,18+,94.0
7257,Palatak,Bengali,8.2,2017,13+,133.0
7258,The Town (2010),English,7.5,2010,18+,124.0
7259,The Meg,Telugu,5.6,2018,13+,113.0
7260,Monster Trucks,English,5.7,2017,NR,104.0
7261,Shubh Mangal Savdhan,Marathi,5.7,2006,All,153.0
7262,LAW,Kannada,5.6,2020,16+,120.0
7263,Attract Any Woman Anywhere,English,5.0,2020,13+,51.0
7264,Last Vegas,English,6.6,2013,13+,100.0
7265,Stri,Telugu,7.8,1995,NR,88.0
7267,Shadaa,Punjabi,6.3,2019,All,127.0
7268,G.I. Joe: The Rise of Cobra,English,5.8,2009,13+,117.0
7269,Swagatham,Telugu,6.4,2008,13+,151.0
7270,Cash On Delivery,Gujarati,6.0,2017,13+,133.0
7272,Hasyarathna Ramakrishna,Kannada,6.8,1982,NR,138.0
7274,Bolo Dugga Maiki,Bengali,5.2,2018,13+,156.0
7275,F2 - Fun and Frustration,Telugu,6.2,2019,13+,147.0
7276,Shutter,English,5.3,2008,18+,85.0
7277,Baccha Shoshur,Bengali,5.5,2019,All,124.0
7280,Devi Ahilya Bai,Hindi,6.8,2002,NR,141.0
7281,Vicky Donor,Hindi,7.8,2012,NR,125.0
7283,Godsend,English,4.8,2004,13+,102.0
7284,Jai Sena,Telugu,4.7,2021,13+,136.0
7286,Howrah Bridge,Telugu,3.9,2018,13+,129.0
7287,JD,Hindi,5.7,2017,18+,120.0
7288,Van Helsing,Hindi,6.2,2004,13+,131.0
7289,All Is Lost,English,6.9,2013,13+,101.0
7290,Stuck in Love,English,7.2,2012,16+,97.0
7292,Chandni,Hindi,6.8,1989,All,179.0
7294,Sakhi,Marathi,6.9,2008,All,152.0
7295,Senthoora Pandi,Tamil,7.6,1993,NR,137.0
7296,Le Lotta,Hindi,6.5,2017,NR,125.0
7297,Blackboard,Marathi,7.5,2014,All,124.0
7298,Madhur Milan,Bengali,6.9,2000,NR,134.0
7299,Love Shagun,Hindi,4.6,2016,13+,117.0
7300,Black Knight,English,4.9,2001,All,95.0
7302,Big Game,Telugu,5.4,2015,16+,87.0
7303,Once Upon A Time In Amritsar,Punjabi,5.6,2016,13+,110.0
7304,mother!,English,6.6,2017,18+,121.0
7305,Keemat,Hindi,6.8,1973,NR,132.0
7306,World War Z,Telugu,7.0,2013,13+,116.0
7307,Alaipayuthey,Tamil,8.3,2000,All,140.0
7308,English Vinglish,Hindi,7.8,2012,NR,133.0
7309,Pailwaan (Tamil),Tamil,6.4,2019,13+,163.0
7310,Ankhon Mein Tum Ho,Hindi,5.6,1997,All,150.0
7311,Karwaan,Hindi,7.5,2018,13+,113.0
7313,Hari Om Vitthala,Marathi,6.1,2008,All,147.0
7315,Le Gaya Saddam,Hindi,6.2,2012,NR,113.0
7316,Jio Pagla,Bengali,4.8,2017,13+,151.0
7317,Digbandhana,Telugu,5.2,2017,18+,112.0
7318,Nenu Lenu,Telugu,6.3,2019,16+,115.0
7319,Nouka Dubi,Bengali,7.6,2011,All,146.0
7320,Navaratri,Kannada,3.5,2019,18+,98.0
7321,Mem Saheb,Bengali,6.9,1972,NR,122.0
7322,Dil Dhadakne Do,Hindi,6.9,2015,13+,173.0
7323,My Tutor,English,5.3,1983,18+,97.0
7324,Zameer: The Fire Within,Hindi,3.0,2005,All,132.0
7326,Chotushkone,Bengali,8.2,2014,13+,147.0
7327,Just Mercy,English,7.6,2020,13+,137.0
7328,Insaf Ka Tarazu,Hindi,6.4,1980,18+,135.0
7329,Juvva,Telugu,3.9,2018,NR,126.0
7330,Revolver Rani,Telugu,4.5,1971,NR,154.0
7331,Paycheck (2003),English,6.3,2003,13+,118.0
7335,Beyond JFK,English,6.5,1991,18+,90.0
7336,Lucifer (Tamil),Tamil,7.5,2019,13+,172.0
7337,Sssshhh,Hindi,4.4,2003,18+,160.0
7338,Aakaasam Nee Haddhu Ra (Telugu),Telugu,8.6,2020,16+,149.0
7339,Land of the Lost,Hindi,5.3,2009,13+,101.0
7340,100% Love,Bengali,7.0,2017,13+,166.0
7341,One Night in Miami...,English,7.2,2021,18+,114.0
7342,Blue Steel,English,5.8,1990,18+,102.0
7344,Pati Patni,Hindi,6.2,1977,All,143.0
7346,Dhoop,Hindi,7.2,2003,All,132.0
7347,Immortals,Tamil,6.0,2011,18+,105.0
7349,Shaandaar,Hindi,3.5,2015,13+,142.0
7350,Operation Red Sea,Tamil,6.7,2018,18+,131.0
7352,Rupban,Bengali,8.1,2017,13+,154.0
7353,Maya Bazaar 1995,Tamil,5.8,1995,NR,125.0
7355,Devki,Marathi,4.6,2001,All,139.0
7357,Jungle Boy,Malayalam,3.6,1987,NR,89.0
7358,Mozhi,Malayalam,8.0,2007,All,151.0
7359,Jeepers Creepers 3,English,3.9,2017,18+,101.0
7360,Notebook,Hindi,6.9,2019,All,112.0
7361,Hachi: A Dog's Tale,English,8.1,2009,18+,89.0
7363,Hercules,Bengali,7.3,2018,13+,111.0
7365,Chaand Ka Tukda,Hindi,3.6,1994,All,152.0
7366,The Archies in Jugman,English,7.1,2002,7+,70.0
7367,Kidu,Malayalam,6.7,2018,All,122.0
7369,Jomer Raja Dilo Bor,Bengali,5.3,2017,13+,145.0
7370,Ghazi (Tamil),Tamil,7.6,2017,All,117.0
7371,Asche Bochor Abar Hobe,Bengali,7.4,2017,13+,124.0
7372,Compliance,English,6.4,2012,18+,89.0
7373,Manorama Six Feet Under,Hindi,7.6,2007,13+,130.0
7374,Evidence,Malayalam,4.6,1988,NR,108.0
7375,Killing Season,Hindi,5.4,2015,NR,87.0
7376,Chameli,Hindi,7.0,2004,18+,101.0
7378,Ente Soorya Puthrikku,Malayalam,6.6,1991,All,130.0
7379,Mumbai Central,Hindi,5.0,2016,18+,108.0
7382,Thoota,Telugu,5.6,2019,13+,137.0
7385,Thoda Pyaar Thoda Magic,Hindi,4.9,2008,7+,136.0
7386,Alex James: Slowing Down Fast Fashion,English,7.4,2020,13+,64.0
7387,Inception,English,8.8,2010,13+,148.0
7388,At the Fork,English,7.4,2016,13+,94.0
7391,Navakoti Narayana,Kannada,8.8,1964,NR,108.0
7393,Praner Cheye Priyo,Bengali,6.0,1998,NR,136.0
7395,Mud,English,7.4,2012,16+,130.0
7397,Ko,Tamil,7.8,2011,All,159.0
7400,Coffee Ani Barach Kahi,Marathi,7.1,2015,All,98.0
7402,The Expendables 2,Hindi,6.6,2012,18+,98.0
7403,The Defender,Telugu,6.5,2004,18+,87.0
7404,Out of the Dark,English,4.8,2019,13+,53.0
7405,Mad Max: Fury Road,Tamil,8.1,2015,18+,120.0
7407,Behula Lakhindar,Bengali,5.2,2017,13+,135.0
7408,Future To Bright Hai Ji,Hindi,6.2,2012,All,116.0
7409,Time Kid,English,5.5,2002,7+,73.0
7410,Damsels in Distress,English,5.7,2011,13+,95.0
7411,Aankhen,Hindi,6.7,1993,13+,164.0
7412,Parallel College,Malayalam,5.3,1991,NR,126.0
7414,Qaidi Band,Hindi,5.9,2017,13+,119.0
7416,Nishant - The Night's End,Hindi,7.6,1975,18+,136.0
7417,Sabyasachi,Bengali,8.2,2017,13+,145.0
7418,Ye Mantram Vesave,Telugu,3.9,2018,All,122.0
7420,Chef,Hindi,5.7,2017,13+,131.0
7421,Kalippattam,Malayalam,7.0,1993,All,140.0
7422,Aur Pyar Ho Gaya,Hindi,4.7,1997,NR,154.0
7423,Angoor,Hindi,8.3,1982,All,136.0
7424,Jaanisaar,Hindi,5.0,2015,13+,118.0
7425,Gudachari 116,Telugu,7.7,1984,NR,140.0
7426,Paper Boy,Telugu,4.8,2018,13+,122.0
7427,"Client, The",English,6.8,1994,13+,120.0
7428,New York,Hindi,6.8,2009,13+,151.0
7430,Hathyar,Hindi,5.6,2002,18+,133.0
7431,Dennis the Menace: Cruise Control,English,5.2,2002,All,70.0
7433,Lenz,English,6.1,1982,NR,92.0
7434,Transformers: Dark of the Moon,Bengali,6.2,2011,13+,154.0
7435,Kalathur Kannamma,Tamil,6.7,1959,All,178.0
7436,Sniff,Hindi,5.4,2017,NR,88.0
7439,Chhota Bheem - The Crown Of Valhalla,Hindi,6.6,2013,All,64.0
7441,Bakrid,Kannada,7.3,2019,All,118.0
7442,Undga,Marathi,8.6,2017,13+,118.0
7443,IIT Krishnamurthy,Telugu,5.7,2020,All,110.0
7444,Tu Hi Re,Marathi,6.7,2015,13+,134.0
7446,Guddi,Hindi,7.2,1981,All,115.0
7447,NH-8 Road to Nidhivan,Hindi,2.9,2015,NR,95.0
7448,Pimpal,Marathi,7.5,2018,All,92.0
7449,Sapne Saajan Ke,Hindi,3.3,1992,NR,162.0
7450,Jurassic Attack aka Rise of the Dinosaurs,Telugu,2.3,2016,16+,83.0
7451,Ishtangaaa,Telugu,7.1,2018,13+,122.0
7452,Jajantaram Mamantaram,Hindi,5.8,2003,All,110.0
7453,Dikkulu Chudaku Ramayya,Telugu,6.0,2014,13+,143.0
7455,Guru - Marathi,Marathi,5.4,2016,NR,142.0
7457,David,Tamil,6.2,2013,13+,122.0
7459,SI 3,Tamil,6.2,2017,All,151.0
7461,Bibaho Diaries,Bengali,7.3,2019,13+,125.0
7464,Dhada,Telugu,3.7,2011,13+,147.0
7465,The Defender,Hindi,4.9,2004,18+,87.0
7467,Carts of Darkness,English,7.7,2020,13+,60.0
7468,A Scandall,Telugu,3.1,2016,18+,108.0
7470,Goyenda Junior,Bengali,6.1,2019,All,117.0
7471,Daivathinte Swantham Cleetus,Malayalam,4.7,2013,All,119.0
7472,Antony Firingee,Bengali,7.5,2017,13+,148.0
7474,Cheekh,Hindi,8.4,1985,NR,131.0
7475,Hushaaru,Telugu,6.9,2018,18+,142.0
7476,Mayor Chakravarthy,Telugu,7.9,2000,NR,142.0
7477,This Side of Paradise,English,6.5,1999,NR,36.0
7479,Underworld Awakening,Marathi,6.4,2012,18+,88.0
7480,"10,000 B.C.",Tamil,5.1,2008,13+,108.0
7482,George Reddy,Telugu,7.2,2019,13+,150.0
7483,Jurassic City,Hindi,3.3,2015,13+,83.0
7485,Pattas (Tamil),Tamil,5.7,2020,All,140.0
7487,PRAWAAS,Marathi,7.9,2020,All,133.0
7488,The Society Murders,English,5.8,2006,16+,93.0
7491,Pak Pak Pakaak,Marathi,7.3,2015,All,137.0
7492,Premsutra,Marathi,3.1,2013,13+,109.0
7493,The Expendables 2,Marathi,6.6,2012,18+,98.0
7494,Zombieland: Double Tap,English,6.7,2019,18+,99.0
7495,IIT Krishnamurthy (Malayalam),Malayalam,5.7,2020,All,110.0
7496,Kanthari,Malayalam,3.1,2015,13+,112.0
7498,Tawaif,Hindi,7.1,1985,All,142.0
7499,Sindhooram,Telugu,7.4,1997,All,157.0
7500,Bhanu Goenda Jahar Assistant,Bengali,6.9,1971,NR,107.0
7501,Paapam Cheyyathavar Kalleriyatte,Malayalam,5.6,2020,13+,116.0
7502,Jappanil Kalyanaraman,Tamil,6.0,1985,NR,138.0
7503,F2 - Fun and Frustration,Hindi,6.2,2019,13+,145.0
7504,Bhalo Theko,Bengali,7.2,2017,13+,119.0
7505,Love Games,Hindi,4.3,2016,16+,108.0
7507,Tukaram,Marathi,7.3,2012,All,161.0
7508,Darr,Hindi,7.8,1993,13+,176.0
7509,Vanaja Girija,Tamil,5.1,1994,NR,146.0
7510,A Christmas Shop Fka Sharing Christmas,English,6.1,2017,All,85.0
7511,Deewana Tere Naam Ka,Hindi,5.0,1987,NR,97.0
7512,Transformers: Dark of the Moon,Telugu,6.2,2011,13+,154.0
7513,Tyler Perry's Boo 2! A Madea Halloween,English,3.8,2017,13+,100.0
7514,Sye Raa Narasimha Reddy (Malayalam),Malayalam,7.4,2019,13+,169.0
7515,Immortals,Hindi,6.0,2011,18+,105.0
7516,Nanma Niranjavan Sreenivasan,Malayalam,6.3,1990,NR,128.0
7517,Naayak,Telugu,5.5,2013,18+,159.0
7518,Premi,Bengali,7.2,2017,13+,163.0
7519,Chirutha,Telugu,5.3,2007,13+,150.0
7521,Mother of the Bride,English,6.4,1993,13+,93.0
7523,The Conjuring (2013),English,7.5,2013,18+,111.0
7525,Ramarajyamlo Bheermaraju,Telugu,5.6,1983,NR,147.0
7526,Bheemaa,Tamil,5.7,2008,18+,160.0
7527,Phobia,Hindi,6.9,2016,NR,111.0
7528,Evadu Thakkuva Kadu,Telugu,7.5,2019,13+,119.0
7529,Badrinath Ki Dulhania,Hindi,6.1,2017,13+,138.0
7530,Doosukeltha,Telugu,6.5,2013,13+,161.0
7531,Ankhiyon Ke Jharokhon Se,Hindi,7.1,1978,All,134.0
7535,The Expendables 3,Tamil,6.1,2014,16+,121.0
7537,Adrishya,Hindi,3.4,2018,13+,95.0
7539,Devara Gudi,Kannada,8.2,1975,NR,165.0
7540,Just Gammat,Marathi,7.0,2015,13+,113.0
7541,2.0 (Telugu),Telugu,6.3,2018,13+,140.0
7542,Maala yogam,Malayalam,6.2,1990,All,130.0
7545,Bhindi Baazaar Inc.,Hindi,6.1,2011,18+,110.0
7547,Andha Oru Nimidam,Tamil,6.9,1985,NR,144.0
7548,Harry Potter and the Deathly Hallows: Part 1,Hindi,7.7,2010,13+,146.0
7549,The Forbidden Kingdom,Hindi,6.6,2008,13+,100.0
7550,Venkatapuram,Telugu,8.0,2017,13+,103.0
7554,Classmates,Marathi,7.4,2015,7+,154.0
7555,The Expendables 3,English,6.1,2014,16+,121.0
7556,Nani's Gang Leader,Telugu,7.6,2019,13+,155.0
7559,All In: The Fight for Democracy,English,6.4,2020,13+,102.0
7560,Aamchya Sarkhe Aamhich,Marathi,7.3,1990,All,138.0
7561,Kabhi Alvida Naa Kehna,Hindi,6.1,2006,13+,191.0
7562,Mirzya,Hindi,4.6,2016,13+,128.0
7564,Wajah Tum Ho,Hindi,4.4,2016,18+,130.0
7565,Soggadi Pellam,Telugu,4.1,1996,NR,141.0
7566,Sheesh Mahal,Hindi,7.5,1990,NR,130.0
7567,Dheem Tharikida Thom,Malayalam,6.7,1986,NR,138.0
7568,Wake Of Death,Tamil,5.7,2004,16+,84.0
7569,Ishqeria,Hindi,4.1,2018,13+,117.0
7570,Savat Mazi Ladki,Marathi,6.9,1993,All,149.0
7573,Shot Caller,English,7.3,2017,18+,120.0
7574,A Cowgirl's Story,English,5.6,2017,13+,98.0
7575,Bhale Mosagadu,Telugu,6.7,1972,NR,126.0
7576,Daagadi Chawl (Hindi Dubbed),Hindi,6.2,2015,13+,114.0
7578,Krishnashtami,Telugu,5.2,2016,13+,135.0
7579,Harold & Kumar Escape From Guantanamo Bay,English,6.6,2008,18+,100.0
7580,Bunty Aur Babli,Hindi,6.2,2005,13+,170.0
7582,Badha,Marathi,7.5,2006,All,91.0
7584,Pareshaan Parinda,Hindi,5.2,2018,NR,112.0
7585,Chhodo Naa Yaar,Hindi,4.8,2007,All,97.0
7586,La La Land,English,8.0,2016,13+,127.0
7587,Faltu,Bengali,5.0,2006,NR,102.0
7588,Rangasthalam,Telugu,8.4,2018,13+,173.0
7589,Jagga Jiunda E,Punjabi,5.8,2018,13+,124.0
7590,Bollywood Calling,Hindi,6.4,2001,All,101.0
7591,PIRANHA 3DD,English,3.7,2012,18+,79.0
7592,Anacondas: The Hunt for the Blood Orchid,Marathi,4.7,2004,16+,96.0
7593,Last Holiday,English,6.5,2006,13+,111.0
7594,Ooops Noah Is Gone,English,5.8,2015,All,86.0
7595,Yamla Pagla Deewana,Hindi,5.6,2011,13+,152.0
7597,Stolen,English,5.5,2014,18+,91.0
7598,Gillikajjalu,Telugu,6.7,1998,NR,145.0
7599,Bachpan,Hindi,6.4,1970,All,133.0
7600,Kshan,Marathi,7.0,2007,All,150.0
7601,Mann Vasanai,Tamil,6.8,1983,NR,143.0
7602,Weekend,Kannada,7.6,2019,13+,120.0
7603,Six Bullets,English,6.1,2012,18+,114.0
7604,Hum Saath-Saath Hain,Hindi,6.2,1999,All,176.0
7606,Knock Knock,English,4.9,2015,18+,99.0
7608,Anaganaga Oka Roju,Telugu,7.1,1997,NR,116.0
7609,Vinaya Vidheya Rama,Telugu,3.3,2019,16+,144.0
7610,Arre Devaa,Marathi,6.0,2007,All,130.0
7611,Jau Tithe Khau,Marathi,7.0,2007,All,131.0
7612,Machete Kills,English,5.6,2013,18+,104.0
7614,Like a Boss,English,4.6,2020,18+,83.0
7617,Daddy,Hindi,6.4,2017,18+,133.0
7620,Gubbi Mele Brahmastra,Kannada,5.1,2019,13+,141.0
7621,Thappad,Hindi,6.8,2020,All,141.0
7622,Chronic Bachelor,Malayalam,6.5,2003,NR,154.0
7623,Nene Raju Nene Mantri,Telugu,5.8,2017,13+,150.0
7624,Jai,Tamil,5.2,2004,13+,163.0
7625,Big Momma's House,English,5.2,2000,16+,98.0
7627,Surfer Dude,English,4.7,2008,18+,85.0
7628,Rustum,Kannada,4.8,2019,13+,126.0
7629,Big Game,Hindi,5.4,2015,16+,87.0
7630,Aaina,Hindi,6.9,1977,All,142.0
7631,Ishaqzaade,Hindi,6.5,2012,13+,131.0
7632,Kannan Varuvaan,Tamil,6.0,2000,All,136.0
7634,Duniyadari,Gujarati,7.4,2017,NR,143.0
7635,Ambili,Malayalam,7.0,2019,All,138.0
7636,Saanch Ko Aanch Nahin,Hindi,6.3,1979,All,138.0
7637,Love in Porn,English,8.4,2019,13+,20.0
7638,Low Tide,English,6.3,2012,NR,92.0
7641,Nyayavidhi,Malayalam,5.7,1986,NR,143.0
7642,Gumrah,Hindi,6.2,1993,13+,149.0
7643,Ashoka Chakravarthy,Telugu,5.7,1989,NR,153.0
7644,Jimmy Vestvood: Amerikan Hero,English,5.2,2016,16+,83.0
7645,Agni Kanya,Bengali,7.4,1990,NR,115.0
7646,Babul,Hindi,7.3,1986,NR,161.0
7647,Kundanapu Bomma,Telugu,5.3,2016,All,121.0
7649,Ladoo,Malayalam,4.9,2018,All,119.0
7650,Thanimai,Tamil,4.4,2019,All,127.0
7651,Dil Hai Betaab,Hindi,3.2,1993,All,131.0
7657,Devaru Kotta Thangi,Kannada,8.3,1973,NR,161.0
7658,Chauhar,Hindi,6.8,2017,NR,123.0
7659,Baghini,Bengali,7.7,2017,13+,143.0
7660,Moogana Sedu,Kannada,7.5,1980,NR,135.0
7662,What's Your Number?,English,6.1,2011,18+,106.0
7663,Nauker,Hindi,6.5,1979,All,122.0
7664,Lila & Eve,English,5.8,2015,16+,93.0
7665,Ringa Ringa,Marathi,6.8,2010,All,106.0
7668,Chellamae,Tamil,6.2,2004,18+,155.0
7669,Lights Out,English,6.3,2016,18+,80.0
7671,Howl,English,5.4,2015,18+,92.0
7673,Bhargava Ramudu,Telugu,7.6,1987,All,135.0
7674,Shob Charitro Kalponik,Bengali,6.8,2018,13+,97.0
7675,Befikre,Hindi,3.9,2016,16+,130.0
7676,Sultan -  The Saviour,Bengali,5.5,2018,13+,160.0
7677,Top Cat,Bengali,4.6,2012,13+,86.0
7678,Aayirappara,Malayalam,6.1,1993,All,142.0
7679,Mangala Gowri,Telugu,1.9,1980,NR,120.0
7680,Kalki,Telugu,6.9,2019,13+,139.0
7681,Kabhi Khushi Kabhie Gham,Hindi,7.4,2001,All,209.0
7683,Pithamagan,Tamil,8.3,2003,All,139.0
7684,Mamangam,Hindi,6.4,2019,13+,156.0
7686,Gang Of Ghosts,Hindi,3.6,2014,13+,121.0
7688,Astitva,Marathi,7.3,2000,18+,110.0
7689,Black and Blue,Tamil,6.4,2019,18+,107.0
7690,Dhanraj Tamang,Bengali,5.6,1978,NR,108.0
7691,Chorus,Bengali,7.1,1974,All,111.0
7694,Minsara Kanavu,Tamil,7.0,1997,All,153.0
7696,Padmaavat,Tamil,7.0,2018,13+,162.0
7697,Aatakkuntu Lekkakkilla,Kannada,5.8,2019,13+,122.0
7698,Vargam,Malayalam,6.1,2006,NR,142.0
7699,Janumadatha,Kannada,8.3,1991,NR,140.0
7701,Sreekrishnapurathe Nakshathrathilakkam,Malayalam,6.9,1998,NR,157.0
7703,Little Women,Hindi,7.8,2019,All,134.0
7705,Sufiyum Sujatayum,Malayalam,5.5,2020,18+,122.0
7706,Dhaad,Gujarati,5.2,2018,13+,126.0
7707,WRECKER (Driver from Hell),Tamil,3.4,2017,16+,73.0
7712,The Hole in the Ground,Hindi,5.6,2019,18+,90.0
7714,Saadi Love Story,Punjabi,5.5,2013,NR,109.0
7715,Facing Ali,English,8.0,2009,18+,101.0
7716,The Taking of Tiger Mountain,Telugu,6.4,2014,18+,137.0
7717,Kony,Bengali,7.4,2017,13+,120.0
7718,The Dark Side Of Life - Mumbai City,Hindi,6.0,2018,16+,117.0
7722,Mach 2,English,3.1,2001,16+,94.0
7724,The Bank Job,English,7.2,2008,18+,107.0
7726,Himalayan Gold Rush,English,8.3,2019,13+,53.0
7728,Athadu,Telugu,8.2,2005,All,165.0
7729,Brittany Runs A Marathon,English,6.8,2019,16+,103.0
7730,Har Dil Jo Pyar Karega,Hindi,5.2,2000,All,150.0
7731,Aame,Telugu,6.3,2019,18+,141.0
7732,Battle Drone,English,5.2,2018,16+,89.0
7733,Mazdoor,Hindi,6.6,1983,All,163.0
7735,Inception,Tamil,8.8,2010,13+,148.0
7736,Kadhal Vaaganam,Tamil,6.7,1968,All,161.0
7738,Parinam,Bengali,7.5,2018,13+,156.0
7739,High Crimes,English,6.4,2002,18+,115.0
7740,The Expendables 3,Hindi,6.1,2014,16+,121.0
7741,Charminar,Malayalam,6.1,2018,All,117.0
7742,Sindur Khela,Bengali,3.8,2017,13+,148.0
7744,Saw 6,English,6.0,2009,13+,90.0
7747,Legend,Telugu,6.3,2014,18+,156.0
7750,Darwaza Bandh Rakho,Hindi,5.3,2006,All,105.0
7751,White House down,English,6.4,2013,16+,131.0
7752,Operation Gold Fish,Telugu,4.5,2019,13+,123.0
7753,The Matrix Reloaded,Telugu,7.2,2003,18+,138.0
7756,Dosar,Bengali,7.4,2006,All,123.0
7759,Do Anjaane,Hindi,6.9,1976,All,162.0
7760,D/O Parvathamma,Kannada,5.8,2019,All,107.0
